filepath,label
neg_0026.jpg,0
neg_0097.jpg,0
pos_0698.jpg,1
pos_0899.jpg,1
neg_0223.jpg,0
neg_0956.jpg,0
pos_0689.jpg,1
neg_0175.jpg,0
pos_0081.jpg,1
neg_0841.jpg,0
pos_0203.jpg,1
neg_0518.jpg,0
pos_0111.jpg,1
neg_0801.jpg,0
neg_0152.jpg,0
neg_0952.jpg,0
neg_0780.jpg,0
pos_0721.jpg,1
neg_0011.jpg,0
pos_0006.jpg,1
neg_0320.jpg,0
pos_0114.jpg,1
pos_0794.jpg,1
pos_0297.jpg,1
neg_0914.jpg,0
pos_0607.jpg,1
pos_0790.jpg,1
pos_0039.jpg,1
neg_0558.jpg,0
neg_0755.jpg,0
neg_0837.jpg,0
pos_0487.jpg,1
pos_0496.jpg,1
pos_0315.jpg,1
pos_0855.jpg,1
neg_0158.jpg,0
neg_0790.jpg,0
neg_0843.jpg,0
neg_0073.jpg,0
pos_0349.jpg,1
neg_0136.jpg,0
neg_0356.jpg,0
pos_0335.jpg,1
pos_0056.jpg,1
pos_0071.jpg,1
pos_0135.jpg,1
pos_0840.jpg,1
pos_0630.jpg,1
neg_0046.jpg,0
pos_0439.jpg,1
pos_0923.jpg,1
neg_0198.jpg,0
pos_0953.jpg,1
neg_0428.jpg,0
neg_0545.jpg,0
neg_0530.jpg,0
pos_0256.jpg,1
neg_0060.jpg,0
pos_0517.jpg,1
pos_0358.jpg,1
pos_0986.jpg,1
neg_0939.jpg,0
neg_0327.jpg,0
neg_0965.jpg,0
pos_0860.jpg,1
neg_0737.jpg,0
neg_0419.jpg,0
neg_0644.jpg,0
pos_0398.jpg,1
pos_0963.jpg,1
pos_0972.jpg,1
pos_0166.jpg,1
pos_0466.jpg,1
neg_0140.jpg,0
pos_0386.jpg,1
pos_0494.jpg,1
pos_0673.jpg,1
neg_0457.jpg,0
neg_0044.jpg,0
pos_0693.jpg,1
neg_0628.jpg,0
neg_0570.jpg,0
pos_0070.jpg,1
pos_0646.jpg,1
neg_0757.jpg,0
pos_0676.jpg,1
pos_0604.jpg,1
neg_0316.jpg,0
pos_0033.jpg,1
neg_0984.jpg,0
neg_0926.jpg,0
neg_0549.jpg,0
pos_0759.jpg,1
pos_0286.jpg,1
pos_0448.jpg,1
neg_0450.jpg,0
neg_0416.jpg,0
neg_0172.jpg,0
pos_0491.jpg,1
neg_0312.jpg,0
pos_0429.jpg,1
pos_0416.jpg,1
neg_0422.jpg,0
pos_0916.jpg,1
neg_0076.jpg,0
neg_0111.jpg,0
pos_0836.jpg,1
pos_0222.jpg,1
neg_0940.jpg,0
neg_0163.jpg,0
pos_0599.jpg,1
neg_0485.jpg,0
neg_0318.jpg,0
pos_0478.jpg,1
pos_0305.jpg,1
pos_0020.jpg,1
pos_0245.jpg,1
pos_0325.jpg,1
pos_0771.jpg,1
pos_0189.jpg,1
neg_0351.jpg,0
neg_0946.jpg,0
pos_0931.jpg,1
pos_0150.jpg,1
neg_0657.jpg,0
pos_0906.jpg,1
pos_0770.jpg,1
neg_0721.jpg,0
pos_0172.jpg,1
pos_0761.jpg,1
pos_0194.jpg,1
pos_0456.jpg,1
neg_0248.jpg,0
pos_0539.jpg,1
pos_0412.jpg,1
pos_0241.jpg,1
neg_0405.jpg,0
neg_0761.jpg,0
neg_0100.jpg,0
pos_0479.jpg,1
pos_0648.jpg,1
neg_0167.jpg,0
pos_0002.jpg,1
neg_0038.jpg,0
neg_0808.jpg,0
pos_0710.jpg,1
neg_0651.jpg,0
pos_0838.jpg,1
pos_0505.jpg,1
neg_0353.jpg,0
pos_0562.jpg,1
pos_0162.jpg,1
pos_0371.jpg,1
neg_0423.jpg,0
pos_0322.jpg,1
pos_0514.jpg,1
pos_0823.jpg,1
pos_0436.jpg,1
pos_0847.jpg,1
pos_0783.jpg,1
pos_0567.jpg,1
neg_0394.jpg,0
pos_0163.jpg,1
neg_0620.jpg,0
pos_0293.jpg,1
neg_0482.jpg,0
pos_0593.jpg,1
neg_0816.jpg,0
pos_0493.jpg,1
pos_0718.jpg,1
pos_0667.jpg,1
neg_0594.jpg,0
pos_0169.jpg,1
pos_0976.jpg,1
neg_0548.jpg,0
neg_0222.jpg,0
neg_0421.jpg,0
pos_0856.jpg,1
neg_0867.jpg,0
pos_0313.jpg,1
neg_0006.jpg,0
pos_0450.jpg,1
pos_0029.jpg,1
neg_0576.jpg,0
neg_0234.jpg,0
neg_0643.jpg,0
pos_0858.jpg,1
pos_0246.jpg,1
pos_0545.jpg,1
neg_0083.jpg,0
neg_0426.jpg,0
pos_0529.jpg,1
pos_0584.jpg,1
pos_0775.jpg,1
pos_0947.jpg,1
pos_0454.jpg,1
neg_0664.jpg,0
neg_0559.jpg,0
pos_0380.jpg,1
pos_0272.jpg,1
neg_0204.jpg,0
neg_0623.jpg,0
neg_0009.jpg,0
neg_0497.jpg,0
pos_0696.jpg,1
pos_0586.jpg,1
neg_0746.jpg,0
pos_0073.jpg,1
pos_0579.jpg,1
pos_0202.jpg,1
pos_0638.jpg,1
neg_0533.jpg,0
neg_0208.jpg,0
pos_0367.jpg,1
neg_0534.jpg,0
pos_0686.jpg,1
pos_0239.jpg,1
neg_0797.jpg,0
pos_0168.jpg,1
pos_0511.jpg,1
neg_0257.jpg,0
pos_0289.jpg,1
neg_0629.jpg,0
pos_0878.jpg,1
pos_0591.jpg,1
neg_0045.jpg,0
pos_0623.jpg,1
neg_0462.jpg,0
neg_0778.jpg,0
neg_0865.jpg,0
pos_0962.jpg,1
neg_0452.jpg,0
pos_0719.jpg,1
pos_0051.jpg,1
pos_0311.jpg,1
